mean_age_SH20-M1H,LnFe_Mn,mean_age_SH20-M1H,LnMn_Ti,mean_age_SH20-M1H,LnBr_Ti,mean_age_SH20-M1H,Mo_inc/coh,mean_age_SH20-M1H,Ln_Ca/Ti
1833.4,3.160606917,1833.4,1.405342556,1833.4,1.867849603,1833.4,1.627539214,1833.4,1.661884388
1837.4,3.071863783,1837.4,2.029940898,1837.4,1.847022148,1837.4,1.599734272,1837.4,2.104688324
1840,3.212922656,1840,1.354545663,1840,1.631688521,1840,1.607280295,1840,0.864997437
1842.7,3.40807529,1842.7,1.094216677,1842.7,1.286037757,1842.7,1.625019138,1842.7,0.962571484
1845.4,3.383865925,1845.4,1.417710557,1845.4,1.622123072,1845.4,1.565827641,1845.4,0.970133964
1849.4,3.300073232,1849.4,1.126670241,1849.4,1.202752548,1849.4,1.620358131,1849.4,0.617161274
1852,3.216263721,1852,0.927219802,1852,0.451985124,1852,1.624376252,1852,0.607134306
1854.7,3.334995642,1854.7,1.107345969,1854.7,1.480407653,1854.7,1.58006858,1854.7,0.56710646
1858.7,3.726619782,1858.7,2.094945728,1858.7,3.157000421,1858.7,1.551004362,1858.7,1.890850372
1861.4,3.52068836,1861.4,1.074858203,1861.4,1.000010312,1861.4,1.598584245,1861.4,0.741266429
1864,3.28804433,1864,1.822156946,1864,2.564949357,1864,1.638926127,1864,1.422662005
1866.7,3.435718576,1866.7,1.106911091,1866.7,1.707018241,1866.7,1.612224261,1866.7,0.735967178
1870.7,3.32498025,1870.7,1.681758574,1870.7,2.394100202,1870.7,1.615075015,1870.7,0.693147181
1873.3,3.410378408,1873.3,1.233531607,1873.3,1.722766598,1873.3,1.584869786,1873.3,0.961901243
1876,3.370006075,1876,1.297740964,1876,1.724580931,1876,1.616805074,1876,0.91967483
1880,3.351698305,1880,1.378451184,1880,1.22101427,1880,1.58671289,1880,1.077558879
1882.7,3.276105592,1882.7,1.720933417,1882.7,2.214174136,1882.7,1.632438816,1882.7,0.951558871
1885.3,3.283414346,1885.3,1.497998351,1885.3,1.679642171,1885.3,1.61679496,1885.3,0.875468737
1888,3.348934938,1888,1.510231262,1888,1.973309123,1888,1.588727201,1888,1.252762968
1892,3.288442009,1892,1.14820923,1892,1.37350101,1892,1.531965008,1892,0.693147181
1894.6,3.313240326,1894.6,1.098612289,1894.6,0.679290146,1894.6,1.606596789,1894.6,0.591855847
1897.3,3.258096538,1897.3,1.391489178,1897.3,1.47590652,1897.3,1.576259639,1897.3,0.988611393
1901.3,3.403507636,1901.3,0.84729786,1901.3,0.995013888,1901.3,1.618506561,1901.3,0.363319487
1904,3.390658168,1904,0.898308229,1904,1.340716853,1904,1.616604177,1904,0.53237396
1907,3.226563243,1907,1.477113035,1907,1.700899467,1907,1.621611594,1907,1.010319682
1910.3,3.320104103,1910.3,1.028932368,1910.3,0.95032048,1910.3,1.625206618,1910.3,0.602633173
1915.2,3.20941949,1915.2,1.303818139,1915.2,1.458615023,1915.2,1.591897116,1915.2,1.035554153
1918.6,3.19626927,1918.6,1.511457504,1918.6,1.178654996,1918.6,1.62516289,1918.6,1.157928866
1921.9,3.190012555,1921.9,1.490091155,1921.9,1.531476371,1921.9,1.615289711,1921.9,0.976915354
1926.9,3.35755022,1926.9,0.791587253,1926.9,1.41741427,1926.9,1.606916402,1926.9,0.234572247
1930.2,3.397984896,1930.2,1.207415149,1930.2,1.535506759,1930.2,1.605690797,1930.2,0.754447706
1933.5,3.216316642,1933.5,1.315386392,1933.5,1.296030949,1933.5,1.624976395,1933.5,0.800291818
1936.8,3.218181139,1936.8,0.867169935,1936.8,0.891184811,1936.8,1.60664344,1936.8,0.546543706
1941.8,3.230304521,1941.8,1.247032294,1941.8,1.06240924,1941.8,1.630677306,1941.8,0.602492812
1945.1,3.190345469,1945.1,1.23872765,1945.1,1.465398542,1945.1,1.588403758,1945.1,0.649526558
1948.4,3.218028905,1948.4,1.349926717,1948.4,1.706601661,1948.4,1.58209048,1948.4,0.99852883
1953.4,3.337997677,1953.4,1.604664634,1953.4,1.956062521,1953.4,1.585119601,1953.4,1.114360646
1956.7,3.351105,1956.7,1.032362903,1956.7,0.999877448,1956.7,1.63029481,1956.7,0.66057101
1960.1,3.052769907,1960.1,2.094040341,1960.1,2.96587931,1960.1,1.618584849,1960.1,1.573505903
1963.4,3.372586848,1963.4,1.286543958,1963.4,1.494183323,1963.4,1.621592347,1963.4,0.686797953
1968.4,3.342836012,1968.4,1.135791292,1968.4,1.391960099,1968.4,1.614282389,1968.4,0.869770716
1971.7,3.260364756,1971.7,1.245409994,1971.7,1.402192947,1971.7,1.637412845,1971.7,0.885038188
1975,3.274021195,1975,1.411400282,1975,1.642774333,1975,1.612374397,1975,0.912895143
1978.3,3.274155194,1978.3,0.962100268,1978.3,0.874817484,1978.3,1.627807997,1978.3,0.461175715
1983.3,3.266221945,1983.3,1.356441398,1983.3,1.317826562,1983.3,1.630085544,1983.3,1.048350454
1986.6,3.637359274,1986.6,1.534714366,1986.6,2.63905733,1986.6,1.601647984,1986.6,1.435084525
1989.9,3.41854602,1989.9,1.080912712,1989.9,0.693147181,1989.9,1.636485667,1989.9,0.719122667
1994.9,3.334743227,1994.9,1.172446551,1994.9,1.05954482,1994.9,1.603887912,1994.9,0.727048732
1998.2,3.383236595,1998.2,1.301553133,1998.2,0.988611393,1998.2,1.607573273,1998.2,0.816470397
2001.5,3.309298831,2001.5,1.173934295,2001.5,1.195776037,2001.5,1.597922003,2001.5,0.7380425
2004.9,3.537289595,2004.9,1.143563677,2004.9,1.342234371,2004.9,1.647459763,2004.9,0.932254583
2009.8,3.268635869,2009.8,1.248996486,2009.8,1.275068726,2009.8,1.604298577,2009.8,0.799165375
2013.2,3.335432686,2013.2,1.686398954,2013.2,2.019337618,2013.2,1.644519869,2013.2,1.391834541
2016.5,3.188069762,2016.5,1.555853666,2016.5,1.713928485,2016.5,1.60986134,2016.5,0.901691932
2021.5,3.317256549,2021.5,1.083884482,2021.5,0.964245125,2021.5,1.636928169,2021.5,0.59167772
2024.8,3.459182715,2024.8,0.975379648,2024.8,1.31885308,2024.8,1.637314573,2024.8,0.693147181
2028.1,3.352354769,2028.1,1.225175012,2028.1,1.078571538,2028.1,1.626417164,2028.1,0.810930216
2031.4,3.287877615,2031.4,0.981944702,2031.4,1.15643186,2031.4,1.599848181,2031.4,0.647477144
2036.4,3.239569321,2036.4,1.047968556,2036.4,1.220502106,2036.4,1.631193316,2036.4,0.655406853
2039.7,3.159487896,2039.7,1.07547076,2039.7,1.285823831,2039.7,1.647462909,2039.7,0.736319352
2043,3.039202188,2043,1.638425449,2043,1.776944383,2043,1.616135434,2043,1.305945234
2048,3.019952705,2048,1.193277515,2048,1.255797872,2048,1.620609143,2048,0.916290732
2051.3,3.189833139,2051.3,1.086189769,2051.3,1.113926524,2051.3,1.603518189,2051.3,0.679160939
2054.6,3.145030976,2054.6,1.15267951,2054.6,1.081098706,2054.6,1.616840219,2054.6,0.969041297
2058,3.067485559,2058,1.573505903,2058,1.470851749,2058,1.626543611,2058,1.068759326
2062.9,2.982849648,2062.9,1.190727578,2062.9,0.701880861,2062.9,1.628566438,2062.9,0.606135804
2066.3,3.151556429,2066.3,1.170071253,2066.3,1.516347489,2066.3,1.62041196,2066.3,0.856776604
2069.6,2.875863731,2069.6,1.340447973,2069.6,0.649766885,2069.6,1.586669505,2069.6,0.849989652
2074.2,2.959594885,2074.2,1.412542587,2074.2,1.246665389,2074.2,1.61855268,2074.2,1.087917
2077.2,3.002542365,2077.2,1.32175584,2077.2,1.380024748,2077.2,1.599393034,2077.2,1.038508365
2080.2,2.933019102,2080.2,1.4310112,2080.2,1.602093938,2080.2,1.61305376,2080.2,0.935615005
2083.2,2.926319146,2083.2,0.852211875,2083.2,0.632738053,2083.2,1.618774008,2083.2,0.403163611
2087.7,2.981497158,2087.7,1.7536266,2087.7,1.75715394,2087.7,1.64320104,2087.7,1.546259011
2090.7,2.804636191,2090.7,1.680650541,2090.7,1.747127315,2090.7,1.595692171,2090.7,1.074514737
2093.6,2.891186024,2093.6,1.187491578,2093.6,1.236142087,2093.6,1.612328535,2093.6,0.503103578
2096.6,3.03638709,2096.6,1.208960346,2096.6,1.202972304,2096.6,1.648006871,2096.6,0.867100488
2101.1,2.901810775,2101.1,1.372762355,2101.1,1.478667681,2101.1,1.619287688,2101.1,0.780606486
2104.1,2.912267898,2104.1,1.381231059,2104.1,1.321082212,2104.1,1.625118418,2104.1,1.098612289
2107.1,3.003466264,2107.1,1.047163727,2107.1,0.794073099,2107.1,1.614375291,2107.1,0.688712583
2111.6,2.948448608,2111.6,0.655689618,2111.6,1.00084812,2111.6,1.622530561,2111.6,0.043172172
2114.5,3.050199872,2114.5,1.323115459,2114.5,1.38117926,2114.5,1.612209066,2114.5,0.912200747
2117.5,3.37290988,2117.5,1.406913648,2117.5,2.571339156,2117.5,1.574685085,2117.5,1.191394022
2120.5,3.061307854,2120.5,2.177881614,2120.5,2.113343093,2120.5,1.611589672,2120.5,1.720300505
2125,3.33807422,2125,0.503526321,2125,0.934309237,2125,1.587220581,2125,0.103540679
2128,3.08049754,2128,1.626679719,2128,2.417465369,2128,1.612820504,2128,1.271225031
2131,2.937838295,2131,1.574885531,2131,1.098612289,2131,1.591121974,2131,1.141695875
2135.5,2.910669835,2135.5,1.390595443,2135.5,1.567178103,2135.5,1.584462859,2135.5,0.759838555
2138.4,2.989796323,2138.4,1.326870941,2138.4,1.386294361,2138.4,1.653555356,2138.4,0.990398704
2141.4,3.113942568,2141.4,1.147883338,2141.4,1.416147324,2141.4,1.611012947,2141.4,0.766172316
2144.4,3.099724507,2144.4,1.281750505,2144.4,1.707418321,2144.4,1.626483064,2144.4,0.85566611
2148.9,3.204055805,2148.9,1.284245107,2148.9,1.582204762,2148.9,1.620244277,2148.9,0.999314068
2151.9,3.400732157,2151.9,0.95179742,2151.9,1.301471169,2151.9,1.58850145,2151.9,0.650063594
2154.9,3.270620995,2154.9,0.986494991,2154.9,1.052092273,2154.9,1.596951315,2154.9,0.555277386
2159.4,3.086048685,2159.4,2.093234864,2159.4,1.961658506,2159.4,1.60232083,2159.4,1.581267035
2162.3,3.150596984,2162.3,1.178654996,2162.3,1.241990872,2162.3,1.637375721,2162.3,0.979265531
2165.3,2.980470416,2165.3,1.661884388,2165.3,2.007180974,2165.3,1.616261711,2165.3,1.207811581
2168.3,3.062332347,2168.3,1.218756601,2168.3,1.264847708,2168.3,1.622110817,2168.3,0.789424011
2172.8,2.970269591,2172.8,1.918053195,2172.8,1.832581464,2172.8,1.609540537,2172.8,1.464856684
2175.8,3.068458478,2175.8,1.57796178,2175.8,1.872885014,2175.8,1.63561081,2175.8,1.346791918
2178.8,3.043226821,2178.8,1.498053282,2178.8,1.18899635,2178.8,1.611737541,2178.8,1.07583226
2183.2,3.046236969,2183.2,1.856898771,2183.2,1.725510084,2183.2,1.602039477,2183.2,1.306251653
2186.2,3.034952987,2186.2,1.233825767,2186.2,1.509673382,2186.2,1.59307025,2186.2,0.868711955
2189.2,3.068944354,2189.2,0.750826292,2189.2,0.651673932,2189.2,1.633631555,2189.2,0.442279081
2192.2,3.088480475,2192.2,1.000896816,2192.2,1.145541721,2192.2,1.643722429,2192.2,0.578736829
2196.7,3.083923952,2196.7,1.039862785,2196.7,1.030262711,2196.7,1.608951301,2196.7,0.623188592
2199.7,3.078568279,2199.7,1.429644802,2199.7,1.631967025,2199.7,1.64047913,2199.7,0.928869514
2202.7,3.185797403,2202.7,1.125078862,2202.7,1.377636298,2202.7,1.616785331,2202.7,0.693147181
2205.6,3.113099076,2205.6,1.655423026,2205.6,1.519212821,2205.6,1.593949897,2205.6,1.438812395
2210.1,3.1956376,2210.1,1.509040186,2210.1,1.588320989,2210.1,1.626555177,2210.1,1.280104314
2213.1,3.153715844,2213.1,1.236762627,2213.1,1.364452619,2213.1,1.603928554,2213.1,0.852574917
2216.1,3.205116112,2216.1,1.307621329,2216.1,0.805065097,2216.1,1.595644229,2216.1,0.947381319
2220.6,3.208196048,2220.6,1.231675407,2220.6,1.474942974,2220.6,1.61826724,2220.6,0.804668455
2223.2,2.897868045,2223.2,1.724121918,2223.2,1.423565756,2223.2,1.63776932,2223.2,1.098612289
2225.8,3.161838984,2225.8,1.491992658,2225.8,1.794009189,2225.8,1.594718115,2225.8,1.009140886
2228.4,3.146212165,2228.4,1.224351967,2228.4,1.058606954,2228.4,1.614214503,2228.4,0.904456274
2232.3,3.15678834,2232.3,1.22977345,2232.3,0.800777845,2232.3,1.616153527,2232.3,0.710048991
2234.9,3.248811927,2234.9,0.935916696,2234.9,1.206671861,2234.9,1.619405253,2234.9,0.402457587
2237.5,3.148536964,2237.5,1.19750029,2237.5,0.964568732,2237.5,1.592763499,2237.5,0.838038535
2241.4,3.22126996,2241.4,1.230539832,2241.4,1.537694008,2241.4,1.587266314,2241.4,0.956497152
2244,3.234030126,2244,1.140991512,2244,1.136833501,2244,1.600376431,2244,0.718789611
2246.6,3.213849285,2246.6,1.015787938,2246.6,0.961411167,2246.6,1.60988862,2246.6,0.368907512
2249.2,3.243885144,2249.2,1.085708884,2249.2,1.095402013,2249.2,1.611124483,2249.2,0.707467234
2253.2,3.219283905,2253.2,1.478887148,2253.2,1.078511109,2253.2,1.618908962,2253.2,0.965791376
2255.8,3.28042353,2255.8,1.310724757,2255.8,0.565026081,2255.8,1.641091674,2255.8,1.019623877
2258.4,3.411615466,2258.4,1.053660901,2258.4,0.99852883,2258.4,1.598359943,2258.4,0.607134306
2262.3,3.243627207,2262.3,1.00659339,2262.3,1.235343684,2262.3,1.615087645,2262.3,0.570544858
2264.9,3.162980693,2264.9,1.324418957,2264.9,1.184789985,2264.9,1.624189521,2264.9,0.712949808
2267.5,3.379019642,2267.5,1.268030441,2267.5,1.250562748,2267.5,1.582576086,2267.5,0.888207763
2270.1,3.336127087,2270.1,1.471133241,2270.1,1.666133256,2270.1,1.602732562,2270.1,1.216395324
2274,3.204018525,2274,1.098612289,2274,1.693667646,2274,1.593454,2274,0.572519193
2276.6,3.146826971,2276.6,1.772528107,2276.6,2.020601042,2276.6,1.569361156,2276.6,1.256836294
2279.2,3.267127955,2279.2,1.416650824,2279.2,1.160579012,2279.2,1.649185718,2279.2,1.002845384
2283.1,3.398459261,2283.1,1.254718003,2283.1,1.683350171,2283.1,1.599491438,2283.1,0.961813987
2285.7,3.308656588,2285.7,0.882047708,2285.7,1.262615265,2285.7,1.618052322,2285.7,0.441125289
2288.3,3.166051895,2288.3,1.111515694,2288.3,1.06336635,2288.3,1.630853214,2288.3,0.443686321
2290.9,3.393798281,2290.9,0.85265406,2290.9,1.399366443,2290.9,1.618765298,2290.9,0.503278418
2294.9,3.22983913,2294.9,1.008325442,2294.9,0.707433138,2294.9,1.615145225,2294.9,0.633870571
2297.5,3.374092035,2297.5,1.208960346,2297.5,1.558144618,2297.5,1.585983477,2297.5,0.799756916
2300.1,3.098965528,2300.1,1.049822124,2300.1,1.001812905,2300.1,1.59950616,2300.1,0.512609746
2302.7,3.182622134,2302.7,1.202752548,2302.7,1.42809149,2302.7,1.611476909,2302.7,0.791777784
2306.6,3.075917421,2306.6,1.071213314,2306.6,1.162587588,2306.6,1.59144769,2306.6,0.732887509
2309.2,3.104410542,2309.2,1.336210257,2309.2,1.439453729,2309.2,1.628621974,2309.2,0.993677395
2311.8,3.236269683,2311.8,1.06839851,2311.8,1.170379087,2311.8,1.608653063,2311.8,0.830577214
2315.7,3.467714578,2315.7,1.004583339,2315.7,1.63600494,2315.7,1.590182106,2315.7,1.039188868
2318.3,3.198820992,2318.3,1.120591195,2318.3,1.352392809,2318.3,1.572355998,2318.3,0.664976304
2320.9,3.117116321,2320.9,1.264191664,2320.9,1.320989263,2320.9,1.607652596,2320.9,0.890678156
2323.5,3.147624766,2323.5,0.85463465,2323.5,0.827966403,2323.5,1.596679453,2323.5,-0.020834087
2327.4,3.203959939,2327.4,0.95097629,2327.4,1.040959437,2327.4,1.611960987,2327.4,0.424883194
2330,3.230873737,2330,1.32175584,2330,1.588160514,2330,1.655389585,2330,1.076438431
2332.6,3.240794133,2332.6,1.302773389,2332.6,1.379863471,2332.6,1.583100259,2332.6,0.921405833
2336.5,3.093704451,2336.5,1.386294361,2336.5,1.258040026,2336.5,1.627281472,2336.5,0.918756824
2339.2,3.231368889,2339.2,1.32175584,2339.2,1.353008383,2339.2,1.634454501,2339.2,0.867500568
2341.8,3.216563122,2341.8,1.401608596,2341.8,1.376991968,2341.8,1.612577469,2341.8,0.918756824
2344.4,3.135639133,2344.4,1.284941867,2344.4,1.502737812,2344.4,1.599161486,2344.4,0.740214691
2348.3,3.16189839,2348.3,1.037004479,2348.3,1.214296688,2348.3,1.618384534,2348.3,0.379986023
2350.9,3.228766148,2350.9,0.978811089,2350.9,1.212804656,2350.9,1.615906002,2350.9,0.693147181
2353.3,3.581950758,2353.3,0.762140052,2353.3,1.152100974,2353.3,1.568703266,2353.3,0.284931039
2356.9,3.160073441,2356.9,1.890850372,2356.9,1.884541203,2356.9,1.594683342,2356.9,1.258697704
2359.4,3.290576139,2359.4,0.905927945,2359.4,1.322442889,2359.4,1.629101087,2359.4,0.468714138
2361.8,3.245097283,2361.8,1.006998971,2361.8,1.416147324,2361.8,1.614783113,2361.8,0.435318071
2364.2,3.419523722,2364.2,1.055660901,2364.2,1.139794579,2364.2,1.624811348,2364.2,0.706570201
2367.8,3.411346073,2367.8,0.898687027,2367.8,1.096372646,2367.8,1.598932046,2367.8,0.652045505
2370.3,3.499309469,2370.3,0.913209065,2370.3,1.310409664,2370.3,1.583422586,2370.3,0.745593656
2372.7,3.243354256,2372.7,2.838103329,2372.7,3.550574783,2372.7,1.596058216,2372.7,1.992430165
2376.3,3.193696607,2376.3,3.947390149,2376.3,4.177459469,2376.3,1.585486034,2376.3,3.433987204
2378.7,3.268788254,2378.7,1.35618456,2378.7,1.471538641,2378.7,1.583395611,2378.7,0.959415159
2381.2,3.110930921,2381.2,1.377831687,2381.2,1.205095769,2381.2,1.612779251,2381.2,0.742472247
2383.6,3.192005049,2383.6,1.898081061,2383.6,1.665527379,2383.6,1.619265009,2383.6,1.469291281
2387.2,3.235676574,2387.2,0.995802795,2387.2,1.098612289,2387.2,1.601925862,2387.2,0.688827519
2389.6,3.156300288,2389.6,1.709694516,2389.6,1.469130367,2389.6,1.611483879,2389.6,1.239690887
2392.1,3.077407413,2392.1,1.14386888,2392.1,0.669726906,2392.1,1.584360407,2392.1,0.510825624
2394.5,3.154590075,2394.5,1.324052052,2394.5,1.389163804,2394.5,1.590515071,2394.5,1.023029608
2398.1,3.157804368,2398.1,1.088355789,2398.1,1.426299696,2398.1,1.576138006,2398.1,0.568324116
2400.5,3.081740061,2400.5,1.02371098,2400.5,1.045689887,2400.5,1.607813485,2400.5,0.374048912
2402.9,2.73817127,2402.9,1.671131481,2402.9,1.452252329,2402.9,1.616485389,2402.9,1.062618686
2406.6,2.904466104,2406.6,1.692461248,2406.6,1.588320989,2406.6,1.61474719,2406.6,1.156599546
2409,2.913084825,2409,1.391714429,2409,1.504077397,2409,1.622053857,2409,0.820545675
2411.4,3.022132298,2411.4,1.500897744,2411.4,1.659587696,2411.4,1.641720474,2411.4,1.149667459
2413.8,2.886462754,2413.8,1.420583435,2413.8,1.397855184,2413.8,1.639071551,2413.8,1.022116256
2417.5,2.907950686,2417.5,1.632503185,2417.5,1.725738368,2417.5,1.642484721,2417.5,1.126011263
2419.9,2.795256981,2419.9,1.422103814,2419.9,1.459099401,2419.9,1.62858971,2419.9,0.829279355
2422.3,2.808676637,2422.3,1.43315867,2422.3,1.403816712,2422.3,1.65701224,2422.3,0.897941593
2426,2.973077583,2426,1.341958547,2426,0.903970247,2426,1.640950101,2426,0.964108606
2428.4,2.816916016,2428.4,1.683350171,2428.4,1.812099153,2428.4,1.618668626,2428.4,1.160579012
2430.8,2.860942228,2430.8,1.444563269,2430.8,1.563044873,2430.8,1.626890454,2430.8,0.985816795
2433.2,2.8549739,2433.2,1.516347489,2433.2,1.579360457,2433.2,1.638739837,2433.2,0.89885567
2436.9,2.738099727,2436.9,1.520928087,2436.9,1.520928087,2436.9,1.640595378,2436.9,0.986694372
2439.3,2.72383207,2439.3,1.455670301,2439.3,1.774367727,2439.3,1.601534148,2439.3,1.090919943
2441.7,2.655619158,2441.7,1.591088774,2441.7,1.696449289,2441.7,1.602427394,2441.7,0.874521319
2445.3,2.611389074,2445.3,1.660841091,2445.3,1.512588086,2445.3,1.593600885,2445.3,1.120352275
2447.7,2.505903795,2447.7,1.4336966,2447.7,1.374084197,2447.7,1.608992204,2447.7,0.612295084
2450.2,2.678692636,2450.2,1.955388893,2450.2,1.962439451,2450.2,1.579440747,2450.2,1.485385264
2452.6,2.691317746,2452.6,1.607237692,2452.6,1.699740571,2452.6,1.617886666,2452.6,1.076389152
2456.2,2.757934457,2456.2,1.697233296,2456.2,1.688575233,2456.2,1.657810988,2456.2,1.140845052
2458.6,2.72744139,2458.6,1.743968805,2458.6,1.887069649,2458.6,1.648608282,2458.6,0.995717866
2461.1,2.771749444,2461.1,1.959423868,2461.1,2.22505246,2461.1,1.603004648,2461.1,1.458984094
2464.7,2.787289911,2464.7,1.609437912,2464.7,1.724318188,2464.7,1.608854343,2464.7,1.168570877
2467.1,2.895578166,2467.1,1.527847616,2467.1,1.607373928,2467.1,1.627532799,2467.1,1.070735919
2469.5,3.179909118,2469.5,1.071138033,2469.5,1.334144902,2469.5,1.60492287,2469.5,0.713268584
2472,3.214132197,2472,1.004583339,2472,0.94060804,2472,1.627207434,2472,0.445671529
2474.5,3.397364911,2474.5,0.941188283,2474.5,1.214837934,2474.5,1.608314287,2474.5,0.424883194
2477.1,3.287557212,2477.1,1.438740836,2477.1,1.69773052,2477.1,1.607421376,2477.1,0.677642994
2478.3,3.414198914,2478.3,1.203972804,2478.3,1.513633783,2478.3,1.649354892,2478.3,0.73544956
2480.9,3.371614288,2480.9,1.06673708,2480.9,1.078809661,2480.9,1.594141247,2480.9,0.681312723
2483.4,3.497372988,2483.4,1.451213907,2483.4,0.346870944,2483.4,1.623325397,2483.4,1.082218479
2486,3.302233671,2486,1.594695631,2486,1.316865855,2486,1.608557502,2486,1.082218479
2488.5,3.470842896,2488.5,0.757309125,2488.5,1.623792226,2488.5,1.634940943,2488.5,0.425346479
2491.1,3.436061067,2491.1,1.437066686,2491.1,1.712295298,2491.1,1.613572048,2491.1,0.99633344
2492.4,3.362086252,2492.4,1.700192276,2492.4,2.073171929,2492.4,1.565714788,2492.4,1.259880436
2494.9,3.51181876,2494.9,1.055594904,2494.9,1.143216595,2494.9,1.614933459,2494.9,0.489548225
2497.5,3.546096424,2497.5,0.97807822,2497.5,1.626867548,2497.5,1.634313588,2497.5,0.595085967
2500,3.413954299,2500,0.926948026,2500,0.894629235,2500,1.611385912,2500,0.594707108
2502.6,3.421994115,2502.6,1.446013596,2502.6,1.827027608,2502.6,1.590536895,2502.6,1.167946982
2503.8,3.47119237,2503.8,1.129383947,2503.8,1.252762968,2503.8,1.595352612,2503.8,0.773189888
2506.4,3.289196566,2506.4,1.173513597,2506.4,1.416392392,2506.4,1.618295087,2506.4,0.600056757
2508.9,3.366390955,2508.9,1.038180549,2508.9,1.329135947,2508.9,1.589083946,2508.9,0.62613647
2511.5,3.310398463,2511.5,1.031601578,2511.5,1.038180549,2511.5,1.626545639,2511.5,0.688506801
2514,3.326861463,2514,1.079743804,2514,1.313623171,2514,1.577276134,2514,0.756516794
2516.6,3.268601417,2516.6,0.971241452,2516.6,0.871005867,2516.6,1.597217911,2516.6,0.531974448
