N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data     15/03/2013  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	kcps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Se	Br	Rb	Sr	Zr	Sn	Cs	Ba	Ta	W	Ir	Pt	Pb	D1	S1	S2	S3	Mo inc	Mo coh	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000141.spe	282.04	7.96	1	0.018308	-0.001896	0.009551	0.090590	17000.84570	1.11	27	9	57	30	276	13	47	263	3007	0	301	37	5692	20610	163	13	0	117	58	223	53	172	173	1004	622	10	0	12	0	19	0	66	17	15	98	0	0	20950	5569	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000142.spe	284.04	7.94	1	0.018308	-0.001896	0.009551	0.090590	16924.85156	1.19	0	0	49	18	111	0	36	243	1562	0	292	34	8197	20675	115	0	0	81	0	46	17	186	305	1137	780	0	0	32	9	0	34	84	63	123	86	0	700281985011360	20669	5692	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000143.spe	286.04	7.92	1	0.018308	-0.001896	0.009551	0.090590	17546.61719	1.26	9	7	52	0	20	0	37	271	675	0	343	34	11897	24324	53	21	0	126	31	94	62	152	158	1185	865	0	0	38	0	10	0	0	78	104	181	0	0	20458	5715	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000144.spe	288.04	7.91	1	0.018308	-0.001896	0.009551	0.090590	17296.73242	1.36	26	15	40	15	26	7	15	207	1937	0	393	0	41462	18831	0	15	0	77	25	156	155	189	165	836	621	0	0	41	0	0	0	8	20	121	98	0	1358615239104106	14769	4758	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000145.spe	290.04	7.90	1	0.018308	-0.001896	0.009551	0.090590	17107.74219	1.26	31	13	61	0	41	0	47	146	1928	0	179	28	37681	16130	0	0	0	30	0	170	159	158	103	813	640	0	0	28	25	0	0	0	0	107	133	5	1192938664547434	15955	5205	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000146.spe	292.04	7.89	1	0.018308	-0.001896	0.009551	0.090590	18384.17773	1.49	26	34	59	19	45	0	6	219	1752	0	280	26	40110	18332	17	27	0	51	0	261	55	211	82	849	642	0	0	12	36	37	52	16	0	67	128	0	1219442630929005	17094	5001	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000147.spe	294.04	7.88	1	0.018308	-0.001896	0.009551	0.090590	16169.38867	1.22	23	25	56	0	60	9	40	173	731	0	233	11	13706	17548	49	0	0	108	0	165	102	289	299	984	686	0	0	25	41	8	75	18	31	130	112	18	51638421712449	19297	5364	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000148.spe	296.04	7.89	1	0.018308	-0.001896	0.009551	0.090590	15860.90234	1.37	9	0	30	7	25	0	42	122	1512	11	121	18	30097	10856	0	0	0	16	0	153	32	237	185	871	638	0	0	28	6	0	20	10	0	169	93	15	1049870778289892	16728	4961	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000149.spe	298.04	7.91	1	0.018308	-0.001896	0.009551	0.090590	15315.22852	1.20	14	13	36	0	46	0	49	262	647	0	319	33	4359	18733	72	0	0	45	9	127	127	212	222	952	859	0	0	31	32	0	18	14	58	0	127	7	219507940324984	19614	5590	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000150.spe	300.04	7.94	1	0.018308	-0.001896	0.009551	0.090590	16651.26172	1.28	9	20	18	0	168	0	39	206	2570	9	314	0	2794	18123	130	0	0	77	0	100	145	231	243	1231	825	0	0	0	0	0	56	33	62	17	60	8	0	21745	5919	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000151.spe	302.04	7.95	1	0.018308	-0.001896	0.009551	0.090590	16500.37109	1.19	0	4	50	6	59	0	35	288	640	0	298	6	3816	20482	58	0	10	39	0	160	122	285	325	1215	747	4	0	22	0	0	9	18	0	109	175	0	363687799617914	20494	5537	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000152.spe	304.04	7.95	1	0.018308	-0.001896	0.009551	0.090590	15181.63770	1.20	0	6	52	12	20	0	26	232	559	0	306	17	4107	18840	144	0	46	101	73	257	113	206	210	1247	750	0	0	18	0	0	0	80	0	138	65	0	1831922326154990	18509	5374	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000153.spe	306.04	7.95	1	0.018308	-0.001896	0.009551	0.090590	15849.10156	1.31	0	10	55	6	66	0	47	232	1180	0	300	26	4730	19245	101	0	0	54	0	156	58	202	217	1337	822	0	0	15	5	32	44	20	0	60	104	0	471435666116683	19673	5524	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000154.spe	308.04	7.95	1	0.018308	-0.001896	0.009551	0.090590	16619.16406	1.15	27	20	80	7	35	11	40	277	802	0	340	8	5382	22482	39	0	17	56	0	62	100	275	290	1444	919	0	0	37	0	0	28	0	0	144	147	17	1920850357406059	19991	5591	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000155.spe	310.04	7.97	1	0.018308	-0.001896	0.009551	0.090590	16131.08984	1.24	0	14	63	18	44	17	61	292	613	0	303	11	3441	20542	157	0	0	75	32	144	140	209	295	1405	922	0	0	40	39	9	0	0	102	91	56	0	0	20296	5700	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000156.spe	312.04	7.98	1	0.018308	-0.001896	0.009551	0.090590	16747.85938	1.24	27	20	62	15	58	17	60	319	618	5	321	6	3205	22070	75	0	0	100	0	0	54	220	255	1398	954	0	0	34	0	9	0	75	143	83	135	6	0	21068	5682	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000157.spe	314.04	7.96	1	0.018308	-0.001896	0.009551	0.090590	16246.08203	1.21	0	8	52	12	15	6	60	305	555	0	338	11	2638	20365	56	0	0	60	0	59	72	159	300	1254	869	0	0	21	5	0	42	32	67	88	163	0	578725381344199	21142	5657	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000158.spe	316.04	7.96	1	0.018308	-0.001896	0.009551	0.090590	16215.68652	1.23	32	14	73	0	33	0	34	262	612	0	301	20	3440	20670	100	0	10	66	0	225	96	209	303	1196	871	0	0	22	0	32	22	42	0	164	98	9	0	20565	5824	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000159.spe	318.04	7.95	1	0.018308	-0.001896	0.009551	0.090590	15685.41211	1.09	13	12	48	0	79	0	66	249	930	0	321	6	5379	18654	109	0	5	38	11	130	13	99	269	1203	876	0	0	0	0	20	49	0	0	182	86	10	771459953226288	19336	5464	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000160.spe	320.04	7.94	1	0.018308	-0.001896	0.009551	0.090590	14776.95605	1.27	0	12	46	10	39	6	70	244	507	0	273	18	7317	17785	45	0	9	8	79	145	106	113	278	1058	788	0	0	14	0	42	0	17	0	160	84	14	0	17975	5226	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000161.spe	322.04	7.92	1	0.018308	-0.001896	0.009551	0.090590	14442.97266	1.24	18	7	67	12	31	0	58	193	1224	0	215	7	25774	14009	0	0	38	69	107	114	69	135	124	815	654	0	0	17	0	5	0	5	0	75	91	0	0	14132	4721	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000162.spe	324.04	7.87	1	0.018308	-0.001896	0.009551	0.090590	13181.53711	1.27	0	9	27	9	20	0	53	160	839	0	220	14	15878	14087	37	0	0	109	7	67	61	110	226	767	458	0	0	10	0	0	23	0	10	89	64	0	0	14740	4529	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000163.spe	326.04	7.86	1	0.018308	-0.001896	0.009551	0.090590	12702.36328	1.23	26	11	39	0	37	0	45	174	411	6	313	0	3790	15865	0	0	0	27	0	0	52	167	163	971	788	0	0	0	0	0	0	33	155	5	126	0	453909862236978	15764	4488	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000164.spe	328.04	7.86	1	0.018308	-0.001896	0.009551	0.090590	14001.49707	1.06	11	15	45	0	8	6	42	286	508	0	284	9	3071	18917	120	0	0	118	0	92	34	192	328	1199	819	0	0	6	20	0	62	31	91	24	70	18	0	16970	5010	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000165.spe	330.04	7.87	1	0.018308	-0.001896	0.009551	0.090590	13917.00195	1.22	0	0	45	0	13	0	47	236	596	0	376	6	3278	18117	112	4	0	5	27	40	66	61	212	1190	834	0	0	0	0	0	0	13	94	0	65	5	0	16914	5349	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000166.spe	332.04	7.88	1	0.018308	-0.001896	0.009551	0.090590	14710.76074	1.19	0	0	55	0	11	0	74	173	875	0	183	16	14065	15517	51	0	0	52	0	217	95	118	292	1003	625	0	0	20	0	0	0	31	0	90	47	0	200157072872580	16922	4926	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000167.spe	334.04	7.89	1	0.018308	-0.001896	0.009551	0.090590	14552.76953	1.27	13	16	35	0	28	0	46	180	771	0	194	29	12967	14108	14	0	21	10	0	0	38	210	244	1096	811	0	0	9	0	23	7	94	98	66	95	15	0	17338	5088	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000168.spe	336.04	7.88	1	0.018308	-0.001896	0.009551	0.090590	14788.05762	1.29	11	0	36	12	9	0	45	124	855	0	183	9	18603	12095	42	0	0	40	4	160	39	130	234	1022	703	0	0	7	0	0	0	15	0	87	57	0	107784084811143	17161	4963	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000169.spe	338.04	7.89	1	0.018308	-0.001896	0.009551	0.090590	16121.19336	1.20	21	4	36	0	36	0	44	237	506	0	282	15	5064	18208	60	20	4	91	0	131	65	208	291	1465	777	0	0	8	9	0	10	34	60	41	141	8	0	20502	5683	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000170.spe	340.04	7.90	1	0.018308	-0.001896	0.009551	0.090590	16461.99414	1.30	10	7	67	23	38	0	64	282	628	0	323	35	5316	20787	50	0	0	100	30	0	172	272	439	1435	1056	0	0	28	22	17	0	0	80	157	144	6	0	20699	5691	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000171.spe	342.04	7.90	1	0.018308	-0.001896	0.009551	0.090590	15395.02832	1.24	14	21	44	12	27	0	56	262	494	0	344	5	2446	19894	110	0	0	0	43	0	113	242	340	1212	862	0	0	8	0	0	0	52	135	38	91	0	380705579605025	19381	5374	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000172.spe	344.04	7.89	1	0.018308	-0.001896	0.009551	0.090590	15781.90820	1.34	0	11	51	0	48	0	28	243	571	0	278	31	1702	19015	100	0	0	54	46	113	47	128	294	1367	796	5	0	5	0	15	0	6	86	22	116	0	0	20370	5751	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000173.spe	346.04	7.90	1	0.018308	-0.001896	0.009551	0.090590	16972.75000	1.28	0	0	61	0	32	0	44	288	558	0	373	46	3458	23173	62	11	10	53	93	157	76	152	368	1272	806	0	0	13	0	12	0	14	42	103	182	0	647231656915603	20994	5808	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000174.spe	348.04	7.89	1	0.018308	-0.001896	0.009551	0.090590	16731.12695	1.19	0	29	50	4	32	0	48	221	776	0	305	0	16289	18687	64	0	0	57	0	271	10	190	328	1202	815	0	0	0	10	23	14	0	0	98	96	0	0	19300	5499	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000175.spe	350.04	7.88	1	0.018308	-0.001896	0.009551	0.090590	16003.89746	1.25	14	8	60	22	32	7	42	232	635	0	299	25	12148	20124	27	0	0	58	78	112	54	193	337	1236	787	0	0	20	0	11	0	0	182	4	138	0	0	18373	5343	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000176.spe	352.04	7.86	1	0.018308	-0.001896	0.009551	0.090590	15682.21289	1.16	27	14	41	9	33	0	43	263	466	0	318	29	4159	20395	63	0	28	83	39	32	22	214	339	1257	910	0	0	4	0	0	0	39	113	39	138	0	0	19200	5456	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000177.spe	354.04	7.86	1	0.018308	-0.001896	0.009551	0.090590	15414.02734	1.23	0	0	30	0	38	0	46	197	483	6	298	11	7924	19899	0	17	0	33	0	197	113	268	247	1147	958	0	0	0	0	0	11	0	29	154	144	0	0	18408	5275	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000178.spe	356.04	7.86	1	0.018308	-0.001896	0.009551	0.090590	16336.07813	1.23	0	0	50	22	62	0	43	230	491	0	251	38	14360	22111	65	0	0	81	0	308	47	247	278	1077	661	0	10	31	13	27	116	55	0	82	93	0	1087506499331292	18395	5319	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000179.spe	358.04	7.88	1	0.018308	-0.001896	0.009551	0.090590	19486.12305	1.37	53	31	68	0	31	0	15	203	2199	0	240	32	53041	17431	0	0	0	34	0	299	90	188	153	912	647	0	0	50	19	16	0	26	0	106	146	8	1173391500508990	16132	4896	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000180.spe	360.04	7.89	1	0.018308	-0.001896	0.009551	0.090590	16747.55664	1.42	13	10	35	0	40	0	28	162	935	0	271	0	27752	18256	25	0	0	60	0	187	66	278	197	954	591	0	0	32	51	9	65	14	0	59	104	6	0	17062	5264	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000181.spe	362.04	7.88	1	0.018308	-0.001896	0.009551	0.090590	15994.09473	1.29	44	34	57	0	41	0	27	275	676	11	293	19	17144	20720	22	15	0	91	0	187	28	212	252	859	664	0	0	23	40	0	22	0	71	149	120	11	1086695563032963	16885	5137	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000182.spe	364.04	7.89	1	0.018308	-0.001896	0.009551	0.090590	15842.50488	1.34	4	0	60	0	50	0	40	266	864	0	323	29	12218	21376	0	30	0	102	31	193	20	123	215	1079	737	0	0	18	33	24	0	8	27	156	228	0	647403929319615	17776	5118	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000183.spe	366.04	7.90	1	0.018308	-0.001896	0.009551	0.090590	15890.10254	1.21	0	0	34	0	42	0	46	298	531	0	285	24	5409	24355	166	7	0	81	0	114	65	177	245	1068	738	0	0	43	18	9	57	18	76	95	144	9	0	18165	5170	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000184.spe	368.04	7.90	1	0.018308	-0.001896	0.009551	0.090590	15801.80469	1.31	0	0	49	10	39	0	22	209	407	0	287	34	1320	23804	54	0	0	54	0	37	71	138	276	1027	936	0	0	5	0	0	46	37	162	0	154	0	817389678126304	19148	5530	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000185.spe	370.04	7.90	1	0.018308	-0.001896	0.009551	0.090590	16525.76758	1.36	10	7	41	15	27	0	51	289	484	0	374	34	1724	25543	182	0	0	92	0	156	81	201	205	1252	735	0	0	0	0	0	40	33	38	69	117	0	0	20601	5680	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000186.spe	372.04	7.91	1	0.018308	-0.001896	0.009551	0.090590	16217.68457	1.26	12	19	54	0	67	6	39	229	789	0	283	13	1630	22927	113	0	0	66	25	114	96	226	336	1206	925	0	0	27	0	0	0	6	99	121	131	5	0	20162	5476	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000187.spe	374.04	7.92	1	0.018308	-0.001896	0.009551	0.090590	16139.49023	1.39	5	0	60	16	62	19	84	262	991	9	327	23	1212	21696	130	15	27	78	49	263	51	165	423	1229	897	8	0	32	0	0	0	35	0	31	102	0	0	20859	5861	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000188.spe	376.04	7.93	1	0.018308	-0.001896	0.009551	0.090590	15248.73340	1.22	8	11	32	18	34	0	63	230	386	0	231	22	1309	19210	124	0	0	9	0	41	128	130	340	1084	702	0	0	28	17	5	47	21	81	33	50	0	20978397119921	20004	5494	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000189.spe	378.04	7.91	1	0.018308	-0.001896	0.009551	0.090590	14593.16699	1.14	11	0	22	0	12	0	54	191	344	0	200	0	1144	15200	178	0	0	36	0	90	88	227	302	1045	781	0	0	0	0	43	10	49	107	34	48	0	2123305431826150	19911	5752	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000190.spe	380.04	7.88	1	0.018308	-0.001896	0.009551	0.090590	15750.70996	1.25	9	0	43	20	59	5	80	222	328	6	223	30	1206	17795	168	0	51	0	71	194	28	262	360	1072	796	7	0	16	0	31	0	104	24	145	52	0	0	20810	5821	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000191.spe	382.04	7.87	1	0.018308	-0.001896	0.009551	0.090590	15996.49512	1.22	14	0	47	0	25	0	51	215	359	0	242	16	1087	19180	55	0	0	46	0	115	49	168	327	1184	807	0	0	0	45	27	21	0	24	158	95	7	0	21542	5734	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000192.spe	384.04	7.89	1	0.018308	-0.001896	0.009551	0.090590	14015.49707	1.33	0	9	24	0	28	6	67	160	264	0	153	24	733	14231	137	0	0	64	0	68	95	190	252	1042	864	0	0	12	6	0	32	43	57	93	37	9	818966187846986	19165	5222	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000193.spe	386.04	7.90	1	0.018308	-0.001896	0.009551	0.090590	12696.26074	1.19	5	0	19	11	28	0	39	102	150	0	134	13	527	11343	23	0	21	19	44	53	98	185	202	855	792	0	0	5	0	0	0	66	82	61	79	10	0	17887	5161	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000194.spe	388.04	7.91	1	0.018308	-0.001896	0.009551	0.090590	12246.28613	1.24	17	15	0	5	25	4	65	108	189	0	108	24	498	9904	102	0	28	66	29	86	0	143	131	825	513	10	0	12	0	0	0	25	44	13	23	6	0	17163	5172	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000195.spe	390.04	7.92	1	0.018308	-0.001896	0.009551	0.090590	12925.05078	1.12	0	0	8	0	24	18	60	120	216	0	139	18	614	10705	103	0	0	109	11	196	40	201	214	751	768	0	0	0	0	0	31	0	0	73	41	6	0	18772	5208	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000196.spe	392.04	7.92	1	0.018308	-0.001896	0.009551	0.090590	12265.18359	1.22	0	0	20	16	16	0	57	51	102	0	66	16	432	7554	58	0	0	38	8	0	59	168	336	743	692	0	0	0	0	22	25	18	111	100	63	0	1118673189819813	18356	5028	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000197.spe	394.04	7.93	1	0.018308	-0.001896	0.009551	0.090590	13734.41016	1.59	0	0	0	9	23	5	51	148	412	12	184	31	947	11996	140	0	0	65	29	22	17	196	204	708	657	0	0	0	0	0	5	58	57	73	26	0	0	19256	5396	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000198.spe	396.04	7.94	1	0.018308	-0.001896	0.009551	0.090590	14622.56738	1.46	0	0	0	0	13	5	74	173	338	0	231	28	1562	15166	109	0	12	30	29	76	65	174	266	849	661	9	0	0	0	15	0	24	79	18	55	20	399283456797951	19865	5452	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000199.spe	398.04	7.94	1	0.018308	-0.001896	0.009551	0.090590	14940.75098	1.56	0	0	25	5	65	21	51	198	546	16	177	18	2627	15421	75	0	0	25	0	98	95	176	261	803	737	0	0	42	0	4	30	49	80	35	84	7	0	20083	5412	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000200.spe	400.04	7.95	1	0.018308	-0.001896	0.009551	0.090590	13839.10645	1.18	0	6	11	0	35	0	64	168	458	0	209	0	4080	15102	112	0	18	55	46	58	142	211	203	714	643	0	0	14	0	6	0	24	108	0	51	0	204989328831446	17779	4939	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000201.spe	402.04	7.94	1	0.018308	-0.001896	0.009551	0.090590	14278.48438	1.22	0	0	25	4	18	0	47	174	600	0	207	8	15157	15269	65	0	0	20	10	175	76	158	119	629	526	0	0	10	5	0	0	0	0	14	55	0	652767087515787	16522	5347	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000202.spe	404.04	7.96	1	0.018308	-0.001896	0.009551	0.090590	11905.80273	1.18	0	0	15	12	22	0	44	116	157	0	109	10	2467	9902	68	0	29	35	0	142	8	105	337	657	514	0	0	8	0	8	12	36	25	0	43	0	664707396436781	16768	4694	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000203.spe	406.04	7.95	1	0.018308	-0.001896	0.009551	0.090590	13641.71582	1.10	16	19	33	0	44	7	57	153	366	10	181	25	1900	13079	50	9	0	90	0	124	65	165	288	784	816	0	0	0	0	0	20	36	0	113	79	31	0	19231	5321	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000204.spe	408.04	7.94	1	0.018308	-0.001896	0.009551	0.090590	13423.92676	1.21	15	0	14	10	43	9	79	135	180	0	163	16	1528	12368	98	0	0	122	5	123	103	159	276	873	634	0	0	7	0	20	21	0	0	142	0	0	0	18653	5351	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000205.spe	410.04	7.90	1	0.018308	-0.001896	0.009551	0.090590	12416.87695	1.39	7	0	0	12	19	0	80	126	268	0	132	27	7514	11575	80	0	20	32	91	0	0	70	251	652	597	0	0	23	0	0	0	6	43	17	21	0	396094157555049	16188	4820	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000206.spe	412.04	7.86	1	0.018308	-0.001896	0.009551	0.090590	11664.71387	1.24	0	0	15	0	24	0	52	108	298	0	146	19	2769	10154	59	11	0	60	33	112	48	151	255	609	588	0	0	12	5	0	0	17	21	42	61	14	0	16359	4931	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000207.spe	414.04	7.85	1	0.018308	-0.001896	0.009551	0.090590	16861.45313	1.41	8	0	69	0	78	22	42	274	511	14	302	25	2091	26123	78	0	19	128	0	248	105	264	381	937	713	0	0	38	0	17	19	64	0	130	174	28	0	20724	5777	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000208.spe	416.04	7.86	1	0.018308	-0.001896	0.009551	0.090590	16972.14648	1.28	12	5	65	22	44	24	88	294	424	0	279	42	2677	24460	186	0	0	108	76	54	60	302	312	1097	646	0	0	34	0	12	0	0	110	0	94	5	0	21945	5663	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000209.spe	418.04	7.84	1	0.018308	-0.001896	0.009551	0.090590	16560.46875	1.28	0	0	38	11	44	0	62	302	457	0	315	20	2294	25871	68	0	0	93	0	85	66	242	316	884	671	0	0	43	20	0	25	42	80	27	164	0	0	20346	5406	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000210.spe	420.04	7.82	1	0.018308	-0.001896	0.009551	0.090590	15647.41504	1.18	0	5	45	20	118	0	28	282	1464	0	238	9	9279	22454	29	0	0	127	22	312	103	182	248	977	589	0	0	27	10	12	0	39	37	24	128	0	425993116674337	18085	5119	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000211.spe	422.04	7.83	1	0.018308	-0.001896	0.009551	0.090590	18709.86328	1.42	23	20	54	12	37	0	40	188	2023	0	221	29	61674	15759	0	0	0	101	14	180	35	227	105	928	399	0	0	155	0	0	15	12	28	45	125	8	0	13575	4498	
